"lineRef","stopPointRef","serviceJourneyId","aimedDepartureTime","departureTime","aimedArrivalTime","arrivalTime","dayOfTheWeek","operatingDate","directionRef","sequenceNr"
"SKY:Line:6","NSR:Quay:53899","18004601_185541","2025-01-27T19:19:00.000Z","2025-01-27T19:19:20.000Z","2025-01-27T19:19:00.000Z","2025-01-27T19:18:54.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005725_185556","2025-01-27T19:20:00.000Z","2025-01-27T19:23:25.000Z","2025-01-27T19:20:00.000Z","2025-01-27T19:22:49.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53899","18186540_186818","2025-01-27T19:26:00.000Z","2025-01-27T19:28:47.000Z","2025-01-27T19:26:00.000Z","2025-01-27T19:28:23.000Z",1,"2025-01-27","2",24
"SKY:Line:16E","NSR:Quay:53898","18005661_185556","2025-01-27T19:27:00.000Z","2025-01-27T19:28:13.000Z","2025-01-27T19:27:00.000Z","2025-01-27T19:28:13.000Z",1,"2025-01-27","1",22
"SKY:Line:5","NSR:Quay:53898","18186437_186818","2025-01-27T19:27:00.000Z","2025-01-27T19:30:24.000Z","2025-01-27T19:27:00.000Z","2025-01-27T19:30:08.000Z",1,"2025-01-27","1",10
"SKY:Line:6","NSR:Quay:53899","18004602_185541","2025-01-27T19:29:00.000Z","2025-01-27T19:27:57.000Z","2025-01-27T19:29:00.000Z","2025-01-27T19:27:17.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53899","18186541_186818","2025-01-27T19:36:00.000Z","2025-01-27T19:36:32.000Z","2025-01-27T19:36:00.000Z","2025-01-27T19:36:04.000Z",1,"2025-01-27","2",24
"SKY:Line:12","NSR:Quay:53898","18004790_185543","2025-01-27T19:37:00.000Z","2025-01-27T19:36:58.000Z","2025-01-27T19:37:00.000Z","2025-01-27T19:36:24.000Z",1,"2025-01-27","2",17
"SKY:Line:6","NSR:Quay:53898","18004506_185541","2025-01-27T19:37:00.000Z","2025-01-27T19:39:08.000Z","2025-01-27T19:37:00.000Z","2025-01-27T19:38:42.000Z",1,"2025-01-27","1",12
"SKY:Line:12","NSR:Quay:53899","18004728_185543","2025-01-27T19:39:00.000Z","2025-01-27T19:38:30.000Z","2025-01-27T19:39:00.000Z","2025-01-27T19:37:59.000Z",1,"2025-01-27","1",24
"SKY:Line:6","NSR:Quay:53899","18004603_185541","2025-01-27T19:39:00.000Z","2025-01-27T19:40:50.000Z","2025-01-27T19:39:00.000Z","2025-01-27T19:40:30.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53899","18186542_186818","2025-01-27T19:46:00.000Z","2025-01-27T19:43:47.000Z","2025-01-27T19:46:00.000Z","2025-01-27T19:43:40.000Z",1,"2025-01-27","2",24
"SKY:Line:5","NSR:Quay:53898","18186438_186818","2025-01-27T19:47:00.000Z","2025-01-27T19:47:12.000Z","2025-01-27T19:47:00.000Z","2025-01-27T19:46:54.000Z",1,"2025-01-27","1",10
"SKY:Line:6","NSR:Quay:53899","18004604_185541","2025-01-27T19:49:00.000Z","2025-01-27T19:50:07.000Z","2025-01-27T19:49:00.000Z","2025-01-27T19:49:48.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005726_185556","2025-01-27T19:50:00.000Z","2025-01-27T19:54:20.000Z","2025-01-27T19:50:00.000Z","2025-01-27T19:53:56.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53899","18186543_186818","2025-01-27T19:56:00.000Z","2025-01-27T19:55:15.000Z","2025-01-27T19:56:00.000Z","2025-01-27T19:55:01.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004417_185541","2025-01-27T19:57:00.000Z","2025-01-27T19:58:57.000Z","2025-01-27T19:57:00.000Z","2025-01-27T19:58:45.000Z",1,"2025-01-27","1",12
"SKY:Line:16E","NSR:Quay:53898","18005662_185556","2025-01-27T19:57:00.000Z","2025-01-27T19:58:02.000Z","2025-01-27T19:57:00.000Z","2025-01-27T19:57:55.000Z",1,"2025-01-27","1",22
"SKY:Line:12","NSR:Quay:53898","18004773_185543","2025-01-27T19:57:00.000Z","2025-01-27T19:57:29.000Z","2025-01-27T19:57:00.000Z","2025-01-27T19:57:10.000Z",1,"2025-01-27","2",17
"SKY:Line:6","NSR:Quay:53899","18004605_185541","2025-01-27T19:59:00.000Z","2025-01-27T19:58:48.000Z","2025-01-27T19:59:00.000Z","2025-01-27T19:58:19.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53899","18004729_185543","2025-01-27T19:59:00.000Z","2025-01-27T19:59:12.000Z","2025-01-27T19:59:00.000Z",,1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53899","18186544_186818","2025-01-27T20:06:00.000Z","2025-01-27T20:08:46.000Z","2025-01-27T20:06:00.000Z","2025-01-27T20:08:18.000Z",1,"2025-01-27","2",24
"SKY:Line:5","NSR:Quay:53898","18186439_186818","2025-01-27T20:07:00.000Z","2025-01-27T20:07:19.000Z","2025-01-27T20:07:00.000Z","2025-01-27T20:07:03.000Z",1,"2025-01-27","1",10
"SKY:Line:6","NSR:Quay:53899","18004606_185541","2025-01-27T20:09:00.000Z","2025-01-27T20:09:27.000Z","2025-01-27T20:09:00.000Z","2025-01-27T20:09:03.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53899","18186545_186818","2025-01-27T20:16:00.000Z","2025-01-27T20:15:25.000Z","2025-01-27T20:16:00.000Z","2025-01-27T20:15:02.000Z",1,"2025-01-27","2",24
"SKY:Line:6","NSR:Quay:53898","18004507_185541","2025-01-27T20:17:00.000Z","2025-01-27T20:18:32.000Z","2025-01-27T20:17:00.000Z","2025-01-27T20:18:07.000Z",1,"2025-01-27","1",12
"SKY:Line:12","NSR:Quay:53898","18004774_185543","2025-01-27T20:17:00.000Z","2025-01-27T20:17:02.000Z","2025-01-27T20:17:00.000Z","2025-01-27T20:16:51.000Z",1,"2025-01-27","2",17
"SKY:Line:6","NSR:Quay:53899","18004607_185541","2025-01-27T20:19:00.000Z","2025-01-27T20:17:22.000Z","2025-01-27T20:19:00.000Z","2025-01-27T20:17:00.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53899","18004730_185543","2025-01-27T20:19:00.000Z","2025-01-27T20:20:21.000Z","2025-01-27T20:19:00.000Z","2025-01-27T20:19:58.000Z",1,"2025-01-27","1",24
"SKY:Line:16E","NSR:Quay:53899","18005727_185556","2025-01-27T20:20:00.000Z","2025-01-27T20:22:28.000Z","2025-01-27T20:20:00.000Z","2025-01-27T20:21:59.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186440_186818","2025-01-27T20:27:00.000Z","2025-01-27T20:29:06.000Z","2025-01-27T20:27:00.000Z","2025-01-27T20:28:55.000Z",1,"2025-01-27","1",10
"SKY:Line:16E","NSR:Quay:53898","18005663_185556","2025-01-27T20:27:00.000Z","2025-01-27T20:27:18.000Z","2025-01-27T20:27:00.000Z","2025-01-27T20:27:01.000Z",1,"2025-01-27","1",22
"SKY:Line:5","NSR:Quay:53899","18186546_186818","2025-01-27T20:31:00.000Z","2025-01-27T20:31:18.000Z","2025-01-27T20:31:00.000Z","2025-01-27T20:30:52.000Z",1,"2025-01-27","2",24
"SKY:Line:12","NSR:Quay:53899","18004731_185543","2025-01-27T20:34:00.000Z","2025-01-27T20:34:11.000Z","2025-01-27T20:34:00.000Z","2025-01-27T20:33:46.000Z",1,"2025-01-27","1",24
"SKY:Line:6","NSR:Quay:53898","18004508_185541","2025-01-27T20:37:00.000Z","2025-01-27T20:36:54.000Z","2025-01-27T20:37:00.000Z","2025-01-27T20:36:36.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004608_185541","2025-01-27T20:39:00.000Z",,"2025-01-27T20:39:00.000Z",,1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53898","18004818_185543","2025-01-27T20:42:00.000Z","2025-01-27T20:42:06.000Z","2025-01-27T20:42:00.000Z","2025-01-27T20:41:50.000Z",1,"2025-01-27","2",17
"SKY:Line:5","NSR:Quay:53898","18186441_186818","2025-01-27T20:47:00.000Z","2025-01-27T20:46:17.000Z","2025-01-27T20:47:00.000Z","2025-01-27T20:45:56.000Z",1,"2025-01-27","1",10
"SKY:Line:16E","NSR:Quay:53899","18005728_185556","2025-01-27T20:50:00.000Z","2025-01-27T20:51:59.000Z","2025-01-27T20:50:00.000Z","2025-01-27T20:51:36.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53899","18186547_186818","2025-01-27T20:51:00.000Z","2025-01-27T20:51:51.000Z","2025-01-27T20:51:00.000Z","2025-01-27T20:51:25.000Z",1,"2025-01-27","2",24
"SKY:Line:16E","NSR:Quay:53898","18005664_185556","2025-01-27T20:57:00.000Z","2025-01-27T20:57:15.000Z","2025-01-27T20:57:00.000Z","2025-01-27T20:57:00.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53898","18004509_185541","2025-01-27T20:57:00.000Z","2025-01-27T20:57:32.000Z","2025-01-27T20:57:00.000Z","2025-01-27T20:57:13.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004609_185541","2025-01-27T20:59:00.000Z","2025-01-27T20:58:47.000Z","2025-01-27T20:59:00.000Z","2025-01-27T20:58:17.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53899","18004732_185543","2025-01-27T21:04:00.000Z","2025-01-27T21:03:49.000Z","2025-01-27T21:04:00.000Z","2025-01-27T21:02:52.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53898","18186442_186818","2025-01-27T21:07:00.000Z","2025-01-27T21:07:02.000Z","2025-01-27T21:07:00.000Z","2025-01-27T21:06:43.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186548_186818","2025-01-27T21:11:00.000Z","2025-01-27T21:13:49.000Z","2025-01-27T21:11:00.000Z","2025-01-27T21:13:20.000Z",1,"2025-01-27","2",24
"SKY:Line:12","NSR:Quay:53898","18004775_185543","2025-01-27T21:12:00.000Z","2025-01-27T21:12:08.000Z","2025-01-27T21:12:00.000Z","2025-01-27T21:12:08.000Z",1,"2025-01-27","2",17
"SKY:Line:6","NSR:Quay:53898","18004510_185541","2025-01-27T21:17:00.000Z","2025-01-27T21:17:04.000Z","2025-01-27T21:17:00.000Z","2025-01-27T21:16:50.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004610_185541","2025-01-27T21:19:00.000Z","2025-01-27T21:19:58.000Z","2025-01-27T21:19:00.000Z","2025-01-27T21:19:37.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005729_185556","2025-01-27T21:20:00.000Z","2025-01-27T21:21:30.000Z","2025-01-27T21:20:00.000Z","2025-01-27T21:21:14.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53898","18005665_185556","2025-01-27T21:27:00.000Z","2025-01-27T21:27:26.000Z","2025-01-27T21:27:00.000Z","2025-01-27T21:27:07.000Z",1,"2025-01-27","1",22
"SKY:Line:5","NSR:Quay:53898","18186443_186818","2025-01-27T21:27:00.000Z","2025-01-27T21:27:53.000Z","2025-01-27T21:27:00.000Z","2025-01-27T21:27:39.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186549_186818","2025-01-27T21:31:00.000Z","2025-01-27T21:37:25.000Z","2025-01-27T21:31:00.000Z","2025-01-27T21:36:59.000Z",1,"2025-01-27","2",24
"SKY:Line:12","NSR:Quay:53899","18004733_185543","2025-01-27T21:34:00.000Z","2025-01-27T21:33:23.000Z","2025-01-27T21:34:00.000Z","2025-01-27T21:32:19.000Z",1,"2025-01-27","1",24
"SKY:Line:6","NSR:Quay:53898","18004511_185541","2025-01-27T21:37:00.000Z","2025-01-27T21:37:48.000Z","2025-01-27T21:37:00.000Z","2025-01-27T21:37:48.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004611_185541","2025-01-27T21:39:00.000Z","2025-01-27T21:39:07.000Z","2025-01-27T21:39:00.000Z","2025-01-27T21:38:58.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53898","18004776_185543","2025-01-27T21:41:00.000Z","2025-01-27T21:41:40.000Z","2025-01-27T21:41:00.000Z","2025-01-27T21:41:22.000Z",1,"2025-01-27","2",17
"SKY:Line:5","NSR:Quay:53898","18186444_186818","2025-01-27T21:47:00.000Z","2025-01-27T21:45:58.000Z","2025-01-27T21:47:00.000Z","2025-01-27T21:45:38.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186550_186818","2025-01-27T21:49:00.000Z","2025-01-27T21:46:58.000Z","2025-01-27T21:49:00.000Z","2025-01-27T21:46:49.000Z",1,"2025-01-27","2",24
"SKY:Line:16E","NSR:Quay:53899","18005730_185556","2025-01-27T21:50:00.000Z","2025-01-27T21:50:22.000Z","2025-01-27T21:50:00.000Z","2025-01-27T21:50:10.000Z",1,"2025-01-27","2",19
"SKY:Line:6","NSR:Quay:53898","18004512_185541","2025-01-27T21:57:00.000Z","2025-01-27T21:57:00.000Z","2025-01-27T21:57:00.000Z","2025-01-27T21:57:00.000Z",1,"2025-01-27","1",12
"SKY:Line:16E","NSR:Quay:53898","18005666_185556","2025-01-27T21:57:00.000Z","2025-01-27T21:57:06.000Z","2025-01-27T21:57:00.000Z","2025-01-27T21:57:06.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53899","18004612_185541","2025-01-27T21:59:00.000Z","2025-01-27T21:59:44.000Z","2025-01-27T21:59:00.000Z","2025-01-27T21:59:31.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53899","18004734_185543","2025-01-27T22:04:00.000Z","2025-01-27T22:04:06.000Z","2025-01-27T22:04:00.000Z","2025-01-27T22:03:37.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53898","18186445_186818","2025-01-27T22:07:00.000Z","2025-01-27T22:08:27.000Z","2025-01-27T22:07:00.000Z","2025-01-27T22:08:13.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186551_186818","2025-01-27T22:09:00.000Z","2025-01-27T22:07:31.000Z","2025-01-27T22:09:00.000Z","2025-01-27T22:07:24.000Z",1,"2025-01-27","2",24
"SKY:Line:12","NSR:Quay:53898","18004777_185543","2025-01-27T22:11:00.000Z","2025-01-27T22:11:24.000Z","2025-01-27T22:11:00.000Z","2025-01-27T22:11:13.000Z",1,"2025-01-27","2",17
"SKY:Line:6","NSR:Quay:53898","18004513_185541","2025-01-27T22:17:00.000Z","2025-01-27T22:16:33.000Z","2025-01-27T22:17:00.000Z","2025-01-27T22:16:33.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004613_185541","2025-01-27T22:19:00.000Z","2025-01-27T22:15:41.000Z","2025-01-27T22:19:00.000Z","2025-01-27T22:15:14.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005731_185556","2025-01-27T22:20:00.000Z","2025-01-27T22:20:56.000Z","2025-01-27T22:20:00.000Z","2025-01-27T22:20:41.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186446_186818","2025-01-27T22:27:00.000Z","2025-01-27T22:25:53.000Z","2025-01-27T22:27:00.000Z","2025-01-27T22:25:53.000Z",1,"2025-01-27","1",10
"SKY:Line:16E","NSR:Quay:53898","18005667_185556","2025-01-27T22:27:00.000Z","2025-01-27T22:26:54.000Z","2025-01-27T22:27:00.000Z","2025-01-27T22:26:54.000Z",1,"2025-01-27","1",22
"SKY:Line:5","NSR:Quay:53899","18186552_186818","2025-01-27T22:29:00.000Z","2025-01-27T22:30:48.000Z","2025-01-27T22:29:00.000Z","2025-01-27T22:30:26.000Z",1,"2025-01-27","2",24
"SKY:Line:12","NSR:Quay:53899","18004735_185543","2025-01-27T22:34:00.000Z","2025-01-27T22:33:19.000Z","2025-01-27T22:34:00.000Z","2025-01-27T22:33:19.000Z",1,"2025-01-27","1",24
"SKY:Line:6","NSR:Quay:53898","18004514_185541","2025-01-27T22:37:00.000Z","2025-01-27T22:37:06.000Z","2025-01-27T22:37:00.000Z","2025-01-27T22:37:06.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004614_185541","2025-01-27T22:39:00.000Z","2025-01-27T22:38:44.000Z","2025-01-27T22:39:00.000Z","2025-01-27T22:38:22.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53898","18004778_185543","2025-01-27T22:41:00.000Z","2025-01-27T22:41:17.000Z","2025-01-27T22:41:00.000Z","2025-01-27T22:41:05.000Z",1,"2025-01-27","2",17
"SKY:Line:5","NSR:Quay:53898","18186447_186818","2025-01-27T22:47:00.000Z","2025-01-27T22:46:38.000Z","2025-01-27T22:47:00.000Z","2025-01-27T22:46:38.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186553_186818","2025-01-27T22:49:00.000Z","2025-01-27T22:48:36.000Z","2025-01-27T22:49:00.000Z","2025-01-27T22:48:09.000Z",1,"2025-01-27","2",24
"SKY:Line:16E","NSR:Quay:53899","18005732_185556","2025-01-27T22:50:00.000Z","2025-01-27T22:49:42.000Z","2025-01-27T22:50:00.000Z","2025-01-27T22:49:42.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53898","18005652_185556","2025-01-27T22:57:00.000Z","2025-01-27T22:56:53.000Z","2025-01-27T22:57:00.000Z","2025-01-27T22:56:53.000Z",1,"2025-01-27","1",22
"SKY:Line:6","NSR:Quay:53898","18004515_185541","2025-01-27T22:57:00.000Z","2025-01-27T22:56:12.000Z","2025-01-27T22:57:00.000Z","2025-01-27T22:55:54.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004615_185541","2025-01-27T22:59:00.000Z","2025-01-27T22:57:50.000Z","2025-01-27T22:59:00.000Z","2025-01-27T22:57:44.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53899","18004687_185543","2025-01-27T23:02:00.000Z","2025-01-27T23:02:19.000Z","2025-01-27T23:02:00.000Z","2025-01-27T23:02:15.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53898","18186448_186818","2025-01-27T23:07:00.000Z","2025-01-27T23:06:36.000Z","2025-01-27T23:07:00.000Z","2025-01-27T23:06:36.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186554_186818","2025-01-27T23:09:00.000Z","2025-01-27T23:11:07.000Z","2025-01-27T23:09:00.000Z","2025-01-27T23:10:47.000Z",1,"2025-01-27","2",24
"SKY:Line:12","NSR:Quay:53898","18004690_185543","2025-01-27T23:11:00.000Z","2025-01-27T23:10:18.000Z","2025-01-27T23:11:00.000Z","2025-01-27T23:10:18.000Z",1,"2025-01-27","2",17
"SKY:Line:6","NSR:Quay:53898","18004516_185541","2025-01-27T23:17:00.000Z","2025-01-27T23:16:56.000Z","2025-01-27T23:17:00.000Z","2025-01-27T23:16:56.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004616_185541","2025-01-27T23:19:00.000Z","2025-01-27T23:18:36.000Z","2025-01-27T23:19:00.000Z","2025-01-27T23:18:36.000Z",1,"2025-01-27","2",19
"SKY:Line:16E","NSR:Quay:53899","18005733_185556","2025-01-27T23:20:00.000Z","2025-01-27T23:20:55.000Z","2025-01-27T23:20:00.000Z","2025-01-27T23:20:55.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186449_186818","2025-01-27T23:27:00.000Z","2025-01-27T23:25:50.000Z","2025-01-27T23:27:00.000Z","2025-01-27T23:25:50.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186555_186818","2025-01-27T23:29:00.000Z","2025-01-27T23:25:43.000Z","2025-01-27T23:29:00.000Z","2025-01-27T23:25:37.000Z",1,"2025-01-27","2",24
"SKY:Line:12","NSR:Quay:53899","18004817_185543","2025-01-27T23:32:00.000Z","2025-01-27T23:31:38.000Z","2025-01-27T23:32:00.000Z","2025-01-27T23:30:51.000Z",1,"2025-01-27","1",24
"SKY:Line:6","NSR:Quay:53898","18004517_185541","2025-01-27T23:37:00.000Z","2025-01-27T23:37:25.000Z","2025-01-27T23:37:00.000Z","2025-01-27T23:37:00.000Z",1,"2025-01-27","1",12
"SKY:Line:6","NSR:Quay:53899","18004617_185541","2025-01-27T23:39:00.000Z","2025-01-28T00:07:03.000Z","2025-01-27T23:39:00.000Z","2025-01-28T00:07:03.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53898","18004814_185543","2025-01-27T23:41:00.000Z","2025-01-27T23:41:10.000Z","2025-01-27T23:41:00.000Z","2025-01-27T23:41:10.000Z",1,"2025-01-27","2",17
"SKY:Line:5","NSR:Quay:53898","18186450_186818","2025-01-27T23:47:00.000Z","2025-01-27T23:47:14.000Z","2025-01-27T23:47:00.000Z","2025-01-27T23:47:14.000Z",1,"2025-01-27","1",10
"SKY:Line:5","NSR:Quay:53899","18186556_186818","2025-01-27T23:49:00.000Z","2025-01-27T23:49:50.000Z","2025-01-27T23:49:00.000Z","2025-01-27T23:49:25.000Z",1,"2025-01-27","2",24
"SKY:Line:16E","NSR:Quay:53899","18005734_185556","2025-01-27T23:50:00.000Z","2025-01-27T23:51:05.000Z","2025-01-27T23:50:00.000Z","2025-01-27T23:50:57.000Z",1,"2025-01-27","2",19
"SKY:Line:6","NSR:Quay:53899","18004618_185541","2025-01-27T23:59:00.000Z","2025-01-27T23:56:46.000Z","2025-01-27T23:59:00.000Z","2025-01-27T23:56:46.000Z",1,"2025-01-27","2",19
"SKY:Line:12","NSR:Quay:53899","18004820_185543","2025-01-28T00:02:00.000Z","2025-01-28T00:02:25.000Z","2025-01-28T00:02:00.000Z","2025-01-28T00:02:19.000Z",1,"2025-01-27","1",24
"SKY:Line:5","NSR:Quay:53898","18186451_186818","2025-01-28T00:07:00.000Z","2025-01-28T00:07:02.000Z","2025-01-28T00:07:00.000Z","2025-01-28T00:07:02.000Z",1,"2025-01-27","1",10
"SKY:Line:12","NSR:Quay:53898","18004815_185543","2025-01-28T00:11:00.000Z","2025-01-28T00:12:05.000Z","2025-01-28T00:11:00.000Z","2025-01-28T00:12:05.000Z",1,"2025-01-27","2",17
"SKY:Line:6","NSR:Quay:53899","18004619_185541","2025-01-28T00:19:00.000Z","2025-01-28T00:18:39.000Z","2025-01-28T00:19:00.000Z","2025-01-28T00:18:11.000Z",1,"2025-01-27","2",19
"SKY:Line:5","NSR:Quay:53898","18186452_186818","2025-01-28T00:27:00.000Z","2025-01-28T00:27:22.000Z","2025-01-28T00:27:00.000Z","2025-01-28T00:26:51.000Z",1,"2025-01-27","1",10
"SKY:Line:27","NSR:Quay:53898","18185174_186803",,,"2025-01-28T05:55:00.000Z","2025-01-28T05:55:31.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185244_186803",,,"2025-01-28T16:15:00.000Z","2025-01-28T16:16:21.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185199_186803",,,"2025-01-28T14:58:00.000Z","2025-01-28T14:59:19.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185241_186803",,,"2025-01-28T15:45:00.000Z","2025-01-28T15:47:58.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185245_186803",,,"2025-01-28T16:25:00.000Z","2025-01-28T16:24:29.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185202_186803",,,"2025-01-28T20:45:00.000Z","2025-01-28T20:45:46.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185177_186803",,,"2025-01-28T07:12:00.000Z","2025-01-28T07:16:55.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185179_186803",,,"2025-01-28T05:35:00.000Z","2025-01-28T05:32:05.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185253_186803",,,"2025-01-28T19:05:00.000Z","2025-01-28T19:03:23.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185234_186803",,,"2025-01-28T14:38:00.000Z","2025-01-28T14:36:48.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185233_186803",,,"2025-01-28T21:25:00.000Z","2025-01-28T21:22:52.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185252_186803",,,"2025-01-28T18:45:00.000Z","2025-01-28T18:45:41.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185238_186803",,,"2025-01-28T15:18:00.000Z","2025-01-28T15:16:43.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185242_186803",,,"2025-01-28T15:55:00.000Z","2025-01-28T15:53:28.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185247_186803",,,"2025-01-28T17:05:00.000Z","2025-01-28T17:04:50.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185203_186803",,,"2025-01-28T05:44:00.000Z","2025-01-28T05:45:24.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185216_186803",,,"2025-01-28T09:45:00.000Z","2025-01-28T09:45:09.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185180_186803",,,"2025-01-28T06:05:00.000Z","2025-01-28T06:05:29.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185204_186803",,,"2025-01-28T06:15:00.000Z","2025-01-28T06:15:20.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185227_186803",,,"2025-01-28T13:25:00.000Z","2025-01-28T13:25:03.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185212_186803",,,"2025-01-28T08:25:00.000Z","2025-01-28T08:27:45.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185250_186803",,,"2025-01-28T18:05:00.000Z","2025-01-28T18:04:57.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185226_186803",,,"2025-01-28T13:05:00.000Z","2025-01-28T13:10:22.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185208_186803",,,"2025-01-28T07:52:00.000Z","2025-01-28T07:49:43.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185219_186803",,,"2025-01-28T10:45:00.000Z","2025-01-28T10:43:02.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185215_186803",,,"2025-01-28T09:25:00.000Z","2025-01-28T09:23:49.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185175_186803",,,"2025-01-28T06:00:00.000Z","2025-01-28T06:05:19.000Z",2,"2025-01-28","1",25
"SKY:Line:27","NSR:Quay:53898","18185224_186803",,,"2025-01-28T12:25:00.000Z","2025-01-28T12:32:16.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185205_186803",,,"2025-01-28T07:22:00.000Z","2025-01-28T07:21:08.000Z",2,"2025-01-28","1",11
"SKY:Line:27","NSR:Quay:53898","18185256_186803",,,"2025-01-28T20:05:00.000Z","2025-01-28T20:03:17.000Z",2,"2025-01-28","1",11
